,CONTENTID,CONTENTTYPEID,CAT1,CAT2,CAT3,TITLE,SIDOCODE,SIGUNGUCODE,ADDRESS,CREATEDTIME,MODIFIEDTIME,MAPX,MAPY,MLEVEL,FIRSTIMAGE,MCATEGORY,SCATEGORY,SEARCHCOUNT,OVERVIEW,DATA
189,133808,39,A05,A0502,A05020100,초당할머니순두부,32,32001,강원특별자치도 강릉시 초당순두부길 77 ,20031000000000.0,20230900000000.0,128.9153777,37.79057566,6,http://tong.visitkorea.or.kr/cms/resource/21/1022421_image2_1.jpg,음식,한식,18030,"‘두부’하면 초당두부를 금방 연상할 정도로 초당두부를 전국에 알려지게 끔 큰 공헌을 한 장본인은 창업주인 박응순 할머니이다. 지금은 대를 이어서 아들 김영환 씨가 전통을 잇고 있다. 초당두부는 예부터 바닷물로 간수를 쓰는 것이 전래되어 오고 있는데 일반 응고제와는 달리 더 보드랍고 고소한 맛을 내게 하며 그 맛이 일품이다. 근처의 경포바다나, 정동진의 일출을 보고 나서 아침식사 겸 별미를 찾는 내방객들의 발걸음들이 이른 아침부터 끊이질 않는다. 초당 마을은 옛날 소설 홍길동전의 저자 허균의 아버지 허엽 선생의 호에서 유래된 명칭으로 전해진다.",두부 초당 두부 금방 연상 초당 두부 전국 공헌 장본인 창업 주인 박 응순 할머니 지금 아들 김영환 씨 전통 초당 두부 예 바닷물 간수 전래 응고 제 달리 맛 맛 일품 근처 경포 바다 정동진 일출 보고 아침식사 겸 별미 방객 발걸음 아침 초당 마을 옛날 소설 홍길동전 저자 허균 아버지 허엽 선생 호 유래 명칭
190,2874075,39,A05,A0502,A05020100,태백산맥식당,32,32001,강원특별자치도 강릉시 해안로 517 ,20221000000000.0,20230700000000.0,128.9035284,37.80461825,6,http://tong.visitkorea.or.kr/cms/resource/74/2874074_image2_1.jpg,음식,한식,4039,"태백산맥식당은 경포 국립공원 근처 경포스카이호텔 근처에 있는 식당이다. 배추, 무, 대파, 마늘, 생강, 양파, 다시마, 새우, 오징어, 조기, 오징어, 목이버섯 등을 이용해서 만든 육수로 모든 음식을 조리하고 있다. 초당순두부를 만드는 콩은 국내산 콩만을 사용하고 있다. 대관령 덕장의 황태를 넣어 황태해장국을 끓여 낸다. 이외에도 황태구이, 오삼불고기, 청국장 등의 메뉴가 있다. 밑반찬도 깔끔하고 모두 밥을 부르는 강원도에서 맛볼 수 있는 맛있는 음식들이다. 전통 방식을 고집해 음식을 만들어 내고 있다. 주차는 전용 주차장을 이용하면 된다. ※ 반려동물 동반가능",태백산맥 식당 경포 국립공원 근처 경포 스카이 호텔 근처 식당 배추 무 대파 마늘 생강 양파 다시마 새우 오징어 조기 오징어 목이버섯 육수 모든 음식 조리 초당 순두부 콩 국내 산 콩 사용 대관령 덕 황태 황태 해장국 이외 황태 구이 불고기 청국장 메뉴 밑반찬 밥 강원도 음식 전통 방식 고집 음식 주차 주차장 반려동물 동반 가능
191,2874112,39,A05,A0502,A05020100,택지물회,32,32001,강원특별자치도 강릉시 가작로 10 ,20221000000000.0,20230700000000.0,128.8768124,37.76921627,6,http://tong.visitkorea.or.kr/cms/resource/99/2874099_image2_1.jpg,음식,전문음식,1856,"택지물회 강릉시 교동에 있는 물회 전문집이다. 강릉 현지인들이 추천하는 물회 맛집이기도 하다. 매일 신선한 해산물과 비법 육수로 물회를 만들어 현지인이나 여행객이나 모두 좋아하는 맛이다. 실내는 좌식과 입식이 어우러져 있으니 편한 곳을 선택하면 된다. 가장 인기 메뉴는 명품대접물회이다. 물회만 시켜도 미역국, 소면, 튀김, 생선구이, 밑반찬이 한 상 가득 차려진다. 주인공 물회는 신선한 활어회와 전복, 문어가 가득 큰 대접에 담겨 나온다. 보기에도 신선함이 느껴진다. 이곳에 별도로 나온 얼음 동동 육수를 넣어 먹으면 된다. 새콤달콤하면서도 오독오독, 쫀득쫀득한 식감이 특징이다. 주차는 매장 정문과 후문에 있는 전용 주차장을 이용하면 된다.",택지 물회 강릉시 교동 물회 문집 강릉 지인 추천 물회 맛집 매일 해산물 비법 육수 물회 지인 여행객 맛 실내 좌 입 식이 선택 가장 인기 메뉴 명품 대접 물회 물회 미역국 소면 튀김 생선 구이 밑반찬 상 가득 주인공 물회 활어회 전복 문어 가득 대접 보기 별도 얼음 동동 육수 콤 쫀득쫀득 식감 특징 주차 매장 정문 후문 주차장
192,2674183,39,A05,A0502,A05020100,최일순짬뽕순두부,32,32001,강원특별자치도 강릉시 해안로 517 ,20200900000000.0,20230700000000.0,128.9034922,37.80476545,6,http://tong.visitkorea.or.kr/cms/resource/05/2672905_image2_1.jpg,음식,한식,3531,40년 전통을 가진 레스토랑이다. 강원도 강릉시에 있는 한식 전문점이다. 대표메뉴는 짬뽕 순두부다.,전통 레스토랑 강원도 강릉시 한식 전문점 대표 메뉴 짬뽕 순두부
193,2671141,39,A05,A0502,A05020100,콩새야,32,32001,강원특별자치도 강릉시 월대산로 64 ,20200900000000.0,20230700000000.0,128.9174785,37.75986259,6,http://tong.visitkorea.or.kr/cms/resource/81/2671081_image2_1.jpg,음식,한식,2410,"현지인들이 자주 방문하는 매장이었다가, 한국 미식프로그램에 소개되며 관광객들도 자주 찾는 매장이 된 곳이다. 대표메뉴는 꼬막 비빔밥이다. 강원도 강릉시에 있는 한식 전문점이다.",지인 자주 방문 매장 한국 미식 프로그램 소개 관광객 자주 매장 대표 메뉴 꼬막 비빔밥 강원도 강릉시 한식 전문점
194,2685278,39,A05,A0502,A05020100,청송장칼국수,32,32001,강원특별자치도 강릉시 경강로2323번길 14 ,20201100000000.0,20230700000000.0,128.9145618,37.76957807,6,http://tong.visitkorea.or.kr/cms/resource/34/2684534_image2_1.jpg,음식,한식,2104,장칼국수 고추장을 풀어 칼칼하게 맛을낸 요리로 강원도의 향토 음식이다. 멸치육수에 각종 장을 넣어 간을 맞추어 국물맛이 시원하고 구수한것이 특징이다.,장 칼국수 고추장 맛 요리 강원도 향토 음식 멸치 육수 각종 장 간 국물 맛 특징
195,2874141,39,A05,A0502,A05020100,해마루,32,32001,강원특별자치도 강릉시 공항길127번길 64 ,20221000000000.0,20230700000000.0,128.9538473,37.76430167,6,http://tong.visitkorea.or.kr/cms/resource/39/2874139_image2_1.jpeg,음식,전문음식,3768,"해마루는 강릉시 남항진 해변에 있는 횟집이다. 품질 좋은 회를 합리적인 가격으로 먹을 수 있는 찐 회맛집으로 인기가 많은 곳이다. 식당은 1, 2층으로 되어 있어 2층이 전망이 좋다. 가격이 합리적이고 함께 나오는 돈가스가 맛있어서 한 번 더 유명세를 타고 있다. 모듬회는 계절에 맞춰 구성이 조금 달라질 수 있는데 주로 농어, 도다리, 참돔이다. 다른 곳보다 회를 조금 도톰하게 썰어 식감도 좋다. 함께 나오는 물회, 우동과 같은 음식도 곁들임 메뉴가 아니라 본 메뉴처럼 양이 많아 제대로 한 상을 즐길 수 있다. 주차는 매장 앞에 편하게 할 수 있다. 남항진 해변을 산책할 수도 있고, 강릉에 여행을 왔다면 안목해변에서도 멀지 않아 이동이 쉽다.",해 마루 강릉시 남항 진 해변 횟집 품질 회 합리 가격 회 맛집 인기 식당 전망 가격 합리 돈가스 유명 세 타고 모듬회 계절 구성 조금 주로 농어 도다리 참돔 다른 회 조금 식 물회 우동 음식 메뉴 메뉴 양 제대로 상 주차 매장 남항 진 해변 산책 수도 강릉 여행 안목 해변 이동
196,2774694,39,A05,A0502,A05020100,팔도전복해물뚝배기,32,32001,강원특별자치도 강릉시 창해로350번길 5 (강문동),20211100000000.0,20230700000000.0,128.918494,37.79496133,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,음식,한식,5543,"강릉 경포대 부근에 위치한 전복요리점이다.  20가지 이상의 재료로 우려낸 육수에 해산물을 가득 담아 끓여낸 뒤, 강릉 초당두부를 얹고 그 위에 살아있는 큼직한 전복 두 마리를 올린 전복 해물뚝배기가 대표 메뉴다.  살아있는 전복은 다른 해산물은 먼저 먹은 뒤 나중에 맛보는 걸 추천한다. 전복 회, 전복 미역국, 전복 해물순두부, 전복죽 등의 전복요리가 있고 그 외에도 순두부 미역국, 오징어순대, 섭국도 판매한다.",강릉 경포대 부근 전복 요리 가지 이상 재료 우려 육수 해산물 가득 강릉 초당 두부 전복 두 마리 전복 해물뚝배기 대표 메뉴 전복 다른 해산물 먼저 나중 걸 추천 전복 회 전복 미역국 전복 해물 순두부 전복죽 전복 요리 순두부 미역국 오징어순대 섭 국도
197,2775555,39,A05,A0502,A05020100,토담순두부,32,32001,강원특별자치도 강릉시 난설헌로193번길 1-19 (초당동),20211100000000.0,20230700000000.0,128.9105143,37.79113383,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,음식,한식,3440,"시골집 분위기의 손두부요리 전문점이다. 허균, 허난설헌 생가 입구에 위치하고 있다. 순두부를 매콤한 양념에 끓여낸 순두부전골이 인기 메뉴이다. 가게는 옛날 구옥을 개조해서 자리를 만든 시골집 느낌이 물씬 풍기는 식당이다. 주요 메뉴로는 매콤하고 얼큰하지만 부드러운 순두부 전골, 깔끔하고 담백한 순두부 백반과 얼큰하면서 씹히는 두부식감이 좋은 두부 전골이 있다.",시골 분위기 손 두부 요리 전문점 허균 허난설헌 생가 순두부 매콤 양념 순두부 전골 인기 메뉴 가게 옛날 구옥 개조 시골 느낌 물씬 식당 주요 메뉴 매콤 순두부 전골 순두부 백반 부식 감 두부 전골
198,2874129,39,A05,A0502,A05020100,포남사골옹심이,32,32001,강원특별자치도 강릉시 남구길10번길 11 ,20221000000000.0,20230700000000.0,128.9074015,37.76500069,6,http://tong.visitkorea.or.kr/cms/resource/23/2874123_image2_1.jpg,음식,한식,4768,"포남사골옹심이는 강릉시 남구길에 있는 강원도 토속 음식점이다. 메밀로 피를 만들어 만두를 빚고 감자로만 만든 옹심이를 사골 국물에 끓여내고 있다. 주메뉴는 사골 옹심이 국수, 사골 순 옹심이, 사골 칼국수, 사골 떡만둣국 등이다. 감자로 만든 송편도 판매하고 있어 곁들임 메뉴로 즐길 수 있다. 양도 푸짐하고 토속적인 강원도의 맛을 제대로 내는 식당이라 강원도에 여행을 온 방문객들도 많이 오지만 강릉 현지인들이 많이 찾는 맛집이다. 가격도 합리적이라 더욱 매력적인 식당이다. 주차는 식당 근처에 무료로 운영하는 공영 주차장이 있어 이용이 편리하다.",포남 사골 옹심이 강릉시 남구 길 강원도 토속 음식점 메밀 피 만두 빚 감자 로만 옹심이 사골 국물 메뉴 사골 옹심이 국수 사골 순 옹심이 사골 칼국수 사골 떡 만둣국 감자 송편 메뉴 양도 짐 토속 강원도 맛 제대로 식당 강원도 여행 방문객 오지 강릉 지인 맛집 가격 합리 더욱 매력 식당 주차 식당 근처 운영 공영 주차장
199,2837796,39,A05,A0502,A05020100,현대장칼국수,32,32001,강원특별자치도 강릉시 임영로182번길 7-1 ,20220800000000.0,20230700000000.0,128.8926947,37.75753182,6,http://tong.visitkorea.or.kr/cms/resource/92/2837792_image2_1.JPG,음식,한식,12777,"현대장칼국수는 멸치육수를 베이스로 한 매운 고추장 양념으로 국물맛을 내는 장칼국수 전문점이다. 청양고추와 고춧가루를 넣어 인위적이지 않고 자연스럽게 매콤한 맛을 내며, 채소를 듬뿍 넣고 달걀을 풀어내는 것이 특징이다. 지역 방송을 비롯해 3대 천왕, 맛있는 녀석들 같은 맛집 프로그램에 여러 차례 소개되면서 이름을 알리고 있는 곳이다. 매운맛은 더 맵게, 보통, 덜 맵게로 맵기 조절도 가능하고, 맑은 칼국수를 선택할 경우 담백하고 구수한 칼국수를 맛볼 수 있다. ※반려동물 동반 가능",현대 칼국수 멸치 육수 베이스 고추장 양념 국물 맛 장 칼국수 전문점 청양고추 고춧가루 인위 자연 매콤 맛 채소 듬뿍 달걀 특징 방송 비롯 천왕 녀석 맛집 프로그램 차례 소개 이름 알리 맛 맵 보통 덜 맵 게로 조절 맑은 칼국수 선택 경우 칼국수 반려동물 동반 가능
200,2874156,39,A05,A0502,A05020100,해연가,32,32001,강원특별자치도 강릉시 해안로 280 ,20221000000000.0,20230700000000.0,128.9209633,37.79060077,6,http://tong.visitkorea.or.kr/cms/resource/53/2874153_image2_1.jpg,음식,전문음식,2151,"해연가는 강릉시 해안로 있는 식당이다. 매일 속초, 주문진의 선주들에게 직판으로 재료를 공수해 와서 저렴하고 알차게 메뉴를 구성한다. 주메뉴는 신선한 문어, 홍게, 활어회, 활어회 무침, 피꼬막, 황태미역국, 초당 순두부와 밑반찬으로 구성한 세트 메뉴와 물회이다. 가득 차려진 한 상은 매우 푸짐하다. 가격도 합리적이고 제공하는 음식 하나하나가 모두 일품 요리 급으로 맛도 좋다. 매장이 넓고 좌석 간 간격이 넓어 이용이 편리하다. 별도로 판매하는 홍게 라면에는 홍게를 한 마리 통째로 올려주고 있어 맛도 훌륭하고 보기도 좋다. 주차는 매장 앞에 넓은 공터를 주차장으로 사용하고 있어 이용이 편리하다.",해연 강릉시 해안로 식당 매일 속초 주문진 직판 재료 공수 메뉴 구성 메뉴 문어 홍게 활어회 활어회 피 꼬막 황태 미역국 초당 순두부 밑반찬 구성 세트 메뉴 물회 가득 상 가격 합리 제공 음식 하나 하나 일품 요리 급 맛 매장 좌석 간 간격 별도 홍게 라면 홍게 마리 통째 맛 보기 주차 매장 공터 주차장 사용
201,2875477,39,A05,A0502,A05020100,해오름자연산횟집,32,32001,강원특별자치도 강릉시 해안로 2025 ,20221000000000.0,20230700000000.0,128.8239907,37.90723537,6,http://tong.visitkorea.or.kr/cms/resource/50/2875450_image2_1.jpg,음식,전문음식,1515,"해오름자연산횟집은 강릉시 주문진 소돌해변에 있는 횟집이다. 자연산 회를 그대로 즐길 수도 있고, 물회로 즐길 수도 있다. 방문하는 인원수에 따라 세트 메뉴를 포함한 다양한 선택을 해서 여러 가지 음식을 즐길 수도 있다. 얼음이 떠 있는 빙수모듬물회, 해삼물회, 참가자미물회, 광어물회, 전복물회, 잡어물회와 비빔밥으로 즐길 수 있는 멍게덮밥, 잡어회덮밥, 광어회덮밥 등이 있다. 물회를 주문하면 미역국과 전복 내장죽으로 입맛을 돋워 준다. 겨울에는 한정 메뉴로 곰치국과 도루묵찌개를 하고 있어 따뜻한 국물 요리를 즐길 수 있다. 주차는 건물 옆이나 도로변에 가능하다.",해 오름 연산 횟집 강릉시 주문진 해변 횟집 자연 산 회 그대로 수도 물회 수도 방문 인원 세트 메뉴 포함 선택 가지 음식 수도 얼음 빙수 듬 물회 해삼 물회 참가 자미 물회 광어 물회 전복 물회 물회 비빔밥 멍게 밥 회덮밥 광어 회덮밥 물회 주문 미역국 전복 내장 죽 입맛 겨울 한정 메뉴 곰치 국 도루묵 찌개 국물 요리 주차 건물 도로 변
202,2685328,39,A05,A0502,A05020100,해성횟집,32,32001,강원특별자치도 강릉시 창해로14번길 62 ,20201100000000.0,20230700000000.0,128.9511973,37.7705759,6,http://tong.visitkorea.or.kr/cms/resource/43/2684743_image2_1.jpg,음식,전문음식,14435,해물로 만든 다양한 한국식 탕 요리를 먹을 수 있는 곳이다. 강원도 강릉시에 있는 한식전문점이다. 대표메뉴는 알탕이다. 자연산 전문 횟집으로 1980년부터 시작하여 40년의 전통과 역사로 많은 단골손님을 확보하여 운영중이다.,해물 한국 탕 요리 강원도 강릉시 한식 전문점 대표 메뉴 알탕 자연 산 전문 횟집 시작 전통 역사 단골 손님 확보 운영
203,2685259,39,A05,A0502,A05020100,회산한우,32,32001,강원특별자치도 강릉시 회산로 297 ,20201100000000.0,20230700000000.0,128.8627814,37.73642812,6,http://tong.visitkorea.or.kr/cms/resource/21/2684521_image2_1.jpg,음식,한식,1568,엄선된 최상급의 한우와 50년 전통 제조비법으로 음식을 만드는 곳이다. 강원도 강릉시에 있는 한식전문점이다. 대표메뉴는 한우등심이다.,엄선 최상급 한우 전통 비법 음식 강원도 강릉시 한식 전문점 대표 메뉴 한우 등심
